tournament_id,match_id,game_id
1063,106917,88567
1063,106917,88569
1063,106919,88573
1063,106919,88575
1063,106920,88576
1063,106921,88579
1063,106920,88577
1063,106921,88580
1063,106922,88583
1063,106923,88585
1063,106922,88584
1013,106159,87819
1013,106159,87820
1013,106159,87821
1063,106922,88582
1063,106923,88586
1063,106923,88587
1013,106160,87822
1013,106161,87825
1013,106160,87823
1013,106161,87826
1013,106162,87828
1013,106162,87829
1013,106165,87834
1013,106164,87831
1013,106165,87835
1013,106164,87832
1013,106164,87833
1013,106166,87837
1013,106166,87839
1013,106166,87838
1013,106167,87840
1013,106167,87841
1013,106168,87843
1013,106169,87846
1013,106169,87847
1013,106170,87849
1013,106168,87844
1013,106172,87855
1013,106170,87850
1013,106171,87853
1013,106171,87852
1013,106172,87856
998,97858,82398
1013,106173,87858
1013,106173,87860
1013,106173,87859
1013,106173,90133
998,97858,82397
998,97861,82406
998,97469,82216
998,97469,82219
998,97469,82218
998,97469,82217
998,97469,82220
998,97861,82408
998,97862,82409
998,97861,82407
998,97862,82411
998,97862,82410
998,97869,82424
998,97864,82415
998,97864,82416
998,97869,82425
998,97870,82427
998,97870,82428
998,97890,82461
998,97891,82466
998,97891,82465
998,97891,82464
998,97898,82479
998,97890,82462
998,97898,82480
998,97899,82483
998,97899,82482
998,98226,82592
998,98226,82591
998,98227,82594
998,98227,82595
998,98226,82593
998,97859,82400
998,98227,82596
998,97859,82401
998,97865,82418
998,97859,82402
998,97865,82420
998,97871,82430
998,97871,82431
998,97893,82467
998,97872,82433
998,97893,82468
998,97872,82434
998,97865,82419
998,97900,82485
998,97900,82486
998,97901,82489
998,97894,82471
998,97894,82470
998,97886,82453
998,97901,82488
998,97886,82452
998,98228,82597
998,98229,82601
998,98228,82598
998,98229,82600
998,97863,82412
998,97873,82436
998,97863,82413
998,97873,82437
998,97874,82439
998,97874,82440
998,97902,82492
998,97902,82491
998,97902,82493
998,97903,82494
998,97887,82456
998,97903,82495
998,97887,82455
998,97888,82459
998,97888,82458
998,97896,82473
998,97896,82474
998,97897,82476
998,97897,82478
998,97903,82496
998,97897,82477
998,98232,82604
998,98233,82606
998,98232,82603
998,97866,82421
998,97860,82403
998,97866,82422
998,98188,82501
998,97860,82404
998,98188,82502
998,98189,82505
998,98233,82607
998,98189,82504
998,98194,82520
998,98193,82517
998,98194,82519
998,98198,82532
998,98193,82516
998,98203,82546
998,98203,82547
998,98198,82531
998,98199,82535
998,98199,82534
998,98204,82550
998,98209,82565
998,98204,82549
998,98213,82576
998,98208,82561
998,98208,82562
998,98213,82577
998,98204,82551
998,98209,82564
998,98214,82580
998,98190,82508
998,98210,82568
998,98214,82579
998,98214,82581
998,98190,82507
998,98210,82567
998,98191,82511
998,98195,82522
998,98191,82510
998,98195,82523
998,98196,82525
998,98200,82537
998,98196,82526
998,98201,82541
998,98200,82538
998,98205,82552
998,98201,82540
998,98205,82553
998,98206,82555
998,98211,82571
998,98211,82570
998,98206,82556
998,98215,82582
998,98216,82585
998,98216,82586
998,98215,82583
998,98197,82528
998,98197,82529
998,98212,82573
998,98212,82574
998,98192,82513
998,98192,82514
998,98202,82544
998,98202,82543
998,98192,82515
998,98217,82588
998,98207,82560
998,98207,82558
998,98217,82589
998,98207,82559
998,98514,82690
998,98514,82689
998,98217,82590
998,98517,82698
998,98517,82699
998,98520,82708
998,98523,82717
998,98520,82707
998,98523,82716
998,98523,82718
998,98515,82693
998,98515,82692
998,98518,82701
998,98518,82702
998,98521,82710
998,98521,82711
998,98524,82719
998,98524,82720
998,98524,82721
998,98516,82695
998,98522,82713
998,98522,82714
998,98516,82696
998,98519,82704
998,98519,82705
998,101859,85117
998,101859,85118
998,101860,85120
998,101860,85121
998,101861,85124
998,101861,85123
998,101861,85125
998,101862,85126
998,101862,85127
998,101862,85128
998,101863,85129
998,101864,85132
998,101864,85133
998,101863,85131
998,101863,85130
998,101865,85136
998,101866,85138
998,101865,85137
998,101867,85142
998,101865,85135
998,101868,85144
998,101866,85140
998,101868,85145
998,101867,85141
998,101866,85139
998,101869,85147
998,101872,85156
998,101869,85148
998,101870,85150
998,101870,85151
998,101871,85154
998,101872,85157
998,101871,85153
998,101873,85160
998,101873,85159
998,101875,85166
998,101874,85162
998,101875,85165
998,101876,85168
998,101874,85163
998,101873,85161
998,101876,85169
998,101876,85170
998,101877,85172
998,101877,85171
998,101878,85174
998,101878,85175
998,101878,85176
998,101879,85177
998,101879,85178
998,101880,85180
998,101880,85181
998,101881,85183
998,101881,85184
998,101882,85186
998,101883,85189
998,101882,85188
998,101880,85182
998,101882,85187
998,101883,85190
998,101884,85192
998,101885,85195
998,101884,85193
998,101885,85196
998,101884,85194
998,108010,89142
998,108010,89141
998,101886,85200
998,101886,85199
998,101886,85198
998,108012,89147
998,108011,89145
998,108010,89143
998,108011,89144
998,108012,89148
998,108013,89150
998,108018,89167
998,108017,89165
998,108013,89152
998,108013,89151
998,108014,89154
998,108014,89153
998,108016,89162
998,108017,89166
998,108016,89161
998,108017,89164
998,108018,89168
998,108019,89170
998,108019,89171
998,108019,89172
998,108015,89156
998,108015,89158
988,95474,80301
998,108015,89157
998,108019,89173
988,95474,80302
988,95475,80304
988,95475,80306
988,95475,80305
988,95477,80311
988,95476,80307
988,95477,80310
988,95477,80312
988,95476,80308
988,95478,80313
988,95478,80314
988,98596,82784
988,98596,82785
988,98597,82788
988,98598,82790
988,98597,82787
988,98597,82789
988,98598,82791
988,98599,82794
988,98599,82793
988,98600,82796
988,98600,82797
988,98601,82799
988,98600,82798
988,98601,82801
988,98602,82802
988,98603,82806
988,98603,82805
988,98602,82803
988,98601,82800
988,98604,82809
988,98604,82808
988,98605,82811
988,98606,82815
988,98605,82812
988,98607,82818
988,98608,82820
988,98608,82822
988,98606,82814
988,98607,82819
988,98608,82821
988,98609,82824
988,98609,82823
988,98607,82817
988,98610,82827
988,98610,82826
988,106425,88140
988,106425,88141
988,106424,88138
988,106424,88137
988,106426,88143
988,106426,88144
983,94831,79659
983,94831,79660
983,94953,79738
983,94831,79658
983,94832,79662
983,94832,79661
983,94953,79739
983,94952,79735
983,94952,79737
983,94954,79741
983,94954,79743
983,94952,79736
983,99482,83611
983,94954,79742
983,99482,83612
983,99481,83609
983,99481,83610
983,99481,83608
983,99484,83618
983,99484,83617
983,99483,83614
983,99483,83615
983,99485,83620
983,99486,83623
983,99487,83627
983,99488,83630
983,99485,83621
983,99485,83622
983,99488,83629
983,99486,83624
983,99487,83626
983,99491,83638
983,99488,83631
983,99491,83639
983,99490,83635
983,99492,83642
983,99489,83633
983,99492,83641
983,99489,83632
983,99490,83636
983,99493,83644
983,99493,83645
983,99492,83643
983,99494,83647
983,99494,83648
983,99495,83651
983,99495,83650
983,99495,83652
983,106422,88131
983,106422,88132
983,106422,88133
983,106421,88128
983,106423,88134
983,106423,88135
983,106421,88129
996,99829,84219
996,99829,84220
996,99830,84222
996,99832,84228
996,99831,84225
996,99831,84226
996,99832,84229
996,99834,84234
996,99835,84237
996,99834,84235
996,99835,84238
996,99834,84236
996,99828,84216
996,99836,84240
996,99828,84218
996,99833,84232
996,99833,84231
996,99828,84217
996,99836,84241
996,99837,84243
996,99837,84244
996,99837,84245
996,99838,84246
996,99838,84247
996,99839,84249
996,99839,84250
996,99840,84253
996,99840,84252
996,99842,84259
996,100067,84502
996,100067,84501
996,100069,84507
996,99842,84258
996,99843,84262
996,100069,84508
996,100070,84510
996,99843,84263
996,99843,84261
996,100070,84511
996,100068,84504
996,99841,84255
996,100068,84505
996,100130,84558
996,99841,84256
996,100130,84559
996,100131,84562
996,100131,84561
996,100132,84564
996,100132,84565
996,100146,84570
996,100145,84567
996,100145,84568
996,100146,84571
996,100240,84578
996,100277,84581
996,100280,84584
996,100240,84580
996,100280,84586
996,100277,84583
996,100280,84585
996,100240,84579
996,100277,84582
996,100915,84721
996,100915,84722
996,100915,84724
996,101744,85058
996,100915,84723
996,101744,85057
996,101747,85067
996,101748,85070
996,101748,85069
996,101745,85060
996,101745,85061
996,101746,85064
996,101747,85066
996,101746,85063
996,101746,85065
996,101749,85072
996,101749,85073
996,101754,85087
996,101751,85078
996,101751,85079
996,101752,85081
996,101750,85075
996,101752,85082
996,101750,85076
996,101752,85083
996,101753,85085
996,101754,85088
996,101753,85084
996,102105,85355
996,102105,85356
996,101755,85090
996,101755,85091
996,102106,85358
996,101755,85092
996,102107,85361
996,102104,85352
996,102106,85359
996,102104,85353
996,102108,85365
996,102107,85362
996,102108,85364
996,102109,85368
996,102108,85366
996,102109,85367
996,102372,85463
996,102372,85461
996,102373,85464
996,102373,85465
996,102373,85466
996,102377,85476
996,102372,85462
996,102377,85477
996,102375,85470
996,102375,85471
996,102376,85473
996,102376,85474
996,102383,85494
996,102380,85485
996,102380,85486
996,102383,85495
996,102379,85482
996,102379,85483
996,102382,85491
996,102381,85488
996,102382,85492
996,102381,85489
996,102374,85467
996,102374,85468
996,102374,85469
996,103100,85792
996,103100,85793
996,103102,85799
996,103101,85795
996,103103,85802
996,103102,85798
996,103103,85801
996,103101,85796
996,104869,87175
996,104868,87174
996,104868,87173
996,104868,87172
996,103103,85803
996,104869,87176
996,105091,87482
996,104926,87197
996,104926,87198
996,104926,87196
996,105091,87481
996,105269,87527
1012,103541,86116
1012,103541,86117
996,105267,87522
996,105269,87528
996,105267,87523
1012,103542,86119
996,105267,87524
996,105267,87525
996,105267,87526
1012,103542,86120
1012,103559,86170
1012,103560,86173
1012,103559,86171
1012,103561,86176
1012,103560,86174
1012,103561,86177
1012,103562,86179
1012,103563,86182
1012,103563,86183
1012,103564,86185
1012,103562,86181
1012,103562,86180
1012,103565,86189
1012,103565,86188
1012,103564,86186
1012,103566,86191
1012,103567,86194
1012,103567,86195
1012,103568,86197
1012,103568,86198
1012,103566,86192
1012,103571,86207
1012,103570,86204
1012,103570,86203
1012,103569,86201
1012,103571,86206
1012,103572,86210
1012,103569,86200
1012,103572,86209
1012,103572,86211
1012,103626,86269
1012,103626,86268
1012,103621,86253
1012,103620,86250
1012,103621,86254
1012,103622,86256
1012,103622,86257
1012,103620,86251
1012,103623,86259
1012,103623,86260
1012,103624,86263
1012,103624,86262
1012,103625,86265
1012,103625,86266
1012,103625,86267
1012,103627,86271
1012,103732,86538
1012,103627,86272
1012,103732,86537
1012,103733,86540
1012,103733,86541
1012,103734,86543
1012,103735,86547
1012,103735,86548
1012,104969,87296
1012,103734,86544
1012,103735,86546
1012,104969,87295
1012,104970,87298
1012,104970,87299
1012,104970,87300
1012,104969,87297
1012,104973,87307
1012,104973,87308
1012,104972,87305
1012,104971,87302
1012,104971,87301
1012,104972,87304
1012,104972,87306
1012,104974,87310
1012,104974,87311
1012,104974,87312
991,96276,80795
991,96276,80794
991,96296,80833
991,96277,80797
991,96291,80818
991,96277,80798
991,96289,80813
991,96289,80812
991,96296,80835
991,96296,80834
991,96291,80819
991,96278,80800
991,96278,80801
991,96291,80820
991,96279,80804
991,96279,80803
991,96292,80822
991,96292,80821
991,96280,80806
991,96293,80824
991,96293,80825
991,96281,80810
991,96281,80809
991,96294,80828
991,96280,80807
991,96294,80827
991,96308,80851
991,96308,80852
991,96308,80853
991,96309,80854
991,96309,80855
991,96311,80860
991,96310,80857
991,96310,80858
991,96311,80861
991,96312,80864
991,96313,80866
991,96314,80869
991,96311,80862
991,96313,80867
991,96315,80872
991,96314,80870
991,96312,80863
991,96315,80873
991,96315,80874
991,96316,80875
991,96317,80878
991,96317,80879
991,96316,80877
991,96316,80876
991,96318,80881
991,96318,80882
991,99794,84136
991,99794,84135
991,99795,84138
991,99795,84573
991,99793,84132
991,99793,84134
991,99796,84141
991,99793,84133
991,99796,84142
991,99798,84147
991,99797,84145
991,99796,84143
991,99797,84146
991,99797,84144
991,99799,84150
991,99798,84148
991,99799,84151
991,99800,84153
991,99800,84154
991,99800,84155
991,99801,84156
991,99801,84157
991,99801,84158
991,99802,84159
991,99802,84160
991,99803,84162
991,99804,84165
991,99804,84166
991,99803,84163
991,99805,84168
991,99806,84172
991,99807,84174
991,99805,84169
991,99810,84184
991,99808,84178
991,99808,84177
991,99806,84171
991,99807,84175
991,99810,84183
991,99811,84186
991,99811,84187
991,99809,84180
991,99809,84181
991,99812,84190
991,99812,84189
991,99814,84195
991,99813,84193
991,99815,84199
991,99814,84196
991,99813,84192
991,99817,84205
991,99815,84198
991,99817,84204
991,99816,84201
991,99819,84210
991,99818,84208
991,99818,84209
991,99816,84202
991,99819,84211
991,99818,84207
991,99820,84214
991,99820,84213
991,103233,85948
991,103233,85947
991,103234,85950
991,103236,85956
991,103235,85954
991,103235,85953
991,103234,85951
991,103235,85955
991,103236,85957
991,103629,86277
991,103629,86278
991,103629,86279
991,103628,86274
991,103999,86642
991,103628,86276
991,103628,86275
991,103998,86640
991,103998,86639
991,103999,86644
991,104382,86872
991,103999,86643
991,104383,86875
991,104382,86873
882,96365,80949
882,96364,80946
991,104383,86877
991,104383,86876
882,96364,80947
882,96367,80956
882,96366,80952
882,96367,80955
882,96369,80962
882,96368,80958
882,96366,80953
882,96370,80965
882,96365,80950
882,96369,80961
882,96368,80959
882,96370,80964
882,96376,80971
882,96378,80977
882,96371,80968
882,96377,95410
882,96377,95411
882,96371,80967
882,96376,80970
882,96378,80976
882,96379,80979
882,96378,80978
882,96379,80980
882,96380,80983
882,96380,80982
882,96381,80985
882,96381,80986
882,96379,80981
882,96382,80988
882,96382,80989
882,96383,80991
882,96383,80992
882,96726,81033
882,96382,80990
882,96726,81034
882,96727,81036
882,96727,81037
882,96728,81039
882,96728,81040
882,96730,81045
882,96729,81043
882,96730,81046
882,96729,81042
882,96731,81048
882,96733,81054
882,96732,81051
882,96731,81049
882,96732,81053
882,96732,81052
882,96733,81055
882,94879,79708
882,94880,79710
882,94879,79707
882,94880,79711
882,96734,81057
882,96734,81058
882,96735,81061
882,96735,81060
882,96736,81063
882,96737,81067
882,96736,81064
882,96737,81066
882,96736,81065
882,96738,81069
882,96739,81073
882,96739,81072
882,96741,81079
882,96741,81078
882,96740,81076
882,96740,81075
882,96738,81070
882,96743,82609
882,96743,81084
882,96744,81087
882,96746,81093
882,96744,81088
882,96745,81090
882,96745,81091
882,96744,81089
882,96747,81096
882,96746,81094
882,96747,81097
882,96748,81099
882,96749,81102
882,96748,81100
882,96748,81101
882,96749,81103
882,96751,81108
882,96751,81110
882,96750,81106
882,96750,81105
882,96751,81109
882,96752,81112
882,96752,81111
882,99557,83737
882,96752,81113
882,96753,81114
882,99557,83738
882,96753,81115
882,99558,83740
882,99558,83741
882,99606,83821
882,99606,83822
882,99607,83824
882,99607,83825
882,99607,83826
882,99608,83827
882,99608,83828
882,99609,83830
882,99609,83831
882,99610,83833
882,99610,83834
882,99611,83837
882,99610,83835
882,99613,83842
882,99611,83836
882,99613,83843
882,99614,83845
882,99612,83840
882,99612,83841
882,99612,83839
882,99614,83846
882,99614,83847
882,99615,83849
882,99615,83848
882,99616,83852
882,99615,83850
882,99616,83851
882,99617,83854
882,99616,83853
882,99617,83855
882,99617,83856
882,99618,83857
882,99618,83858
882,99618,83859
882,99619,83860
882,99619,83861
882,99620,83863
882,99620,83864
882,99621,83867
882,99621,83866
882,99622,83870
882,99620,83865
882,99622,83869
882,99623,83872
882,99622,83871
882,99623,83873
882,99624,83875
882,99624,83876
882,99625,83878
882,99625,83880
882,99625,83879
882,99626,83881
882,99626,83882
882,99626,83883
882,99627,83885
882,99628,83888
882,99628,83887
882,99627,83884
882,99629,83890
882,99627,83886
882,99629,83891
882,99629,83892
882,102786,85605
882,99631,83898
882,102787,85608
882,99631,83896
882,102786,85606
882,99630,83893
882,99631,83897
882,102785,85602
882,103222,85930
882,103222,85931
882,103222,85932
882,102785,85603
882,103221,85929
882,103221,85928
882,103224,85936
882,99630,83894
882,103221,85927
882,102787,85609
882,102787,85610
882,103224,85937
882,102784,85600
882,102784,85599
882,103223,85933
882,103224,85938
882,103223,85934
882,103225,85939
972,96950,81350
882,103225,85941
882,103225,85940
882,103226,85943
882,103226,85942
882,103226,85944
972,96950,81351
972,96950,81352
972,96951,81353
882,103226,85945
972,96952,81357
972,96955,81363
972,96951,81354
972,96953,81359
972,96955,81362
972,96953,81360
972,96956,81365
972,96952,81356
972,96956,81366
972,96956,81367
972,96957,81368
972,96958,81372
972,96957,81370
972,96958,81371
972,96957,81369
972,98481,82615
972,98480,82611
972,98492,82648
972,98492,82647
972,98481,82614
972,98480,82612
972,98491,82645
972,98491,82644
972,98493,82650
972,98494,82653
972,98494,82654
972,98495,82657
972,98493,82651
972,98492,82649
972,98495,82656
972,98494,82655
972,98496,82660
972,98496,82659
972,98484,82623
972,98496,82661
972,98498,82667
972,98484,82624
972,98498,82665
972,98498,82666
972,98497,82663
972,98485,82626
972,98485,82627
972,98497,82664
972,98497,82662
972,98483,82620
972,98483,82621
972,98482,82617
972,98482,82618
972,98499,82669
972,98500,82671
972,98502,82677
972,98500,82673
972,98499,82668
972,98502,82678
972,98500,82672
972,98501,82675
972,98486,82629
972,98487,82632
972,98486,82630
972,98501,82674
972,98489,82638
972,98489,82639
972,98501,82676
972,98486,82631
972,98487,82633
972,98505,82687
972,98503,82681
972,98503,82680
972,98504,82684
972,98505,82686
972,98488,82635
972,98488,82636
972,98490,82642
972,99765,84054
972,98504,82683
972,99763,84048
972,99763,84049
972,98490,82641
972,98490,82643
972,99764,84052
972,99764,84051
972,99765,84055
972,99766,84059
972,99766,84057
972,99767,84060
972,99766,84058
972,99767,84061
972,99767,84062
972,99768,84064
972,99769,84066
972,99769,84067
972,99770,84071
972,99770,84070
972,99768,84063
972,99768,84065
972,99770,84069
972,99771,84073
972,99772,84077
972,99772,84075
972,99772,84076
972,99773,84078
972,99773,84079
972,99771,84072
972,99774,84082
972,99774,84081
972,99775,84084
972,99776,84088
972,99775,84085
972,99777,84090
972,99778,84094
972,99778,84093
972,99779,84097
972,99779,84096
972,99777,84091
972,99776,84087
972,99782,84106
972,99782,84105
972,99780,84101
972,99781,84103
972,99780,84100
972,99781,84102
972,99781,84104
972,99782,84107
972,99780,84099
972,99783,84108
972,99783,84109
972,99783,84110
972,99784,84112
972,99785,84115
972,99784,84111
972,99786,84117
972,99785,84114
972,99787,84121
972,99787,84120
972,99786,84119
972,99788,84123
972,99788,84124
972,99786,84118
972,99789,84126
972,99789,84127
972,99790,84130
972,102842,85611
972,99790,84129
972,102842,85612
972,99789,84128
972,102843,85614
972,102842,85613
972,102843,85615
972,102844,85617
972,102844,85618
972,102844,85619
972,102845,85620
972,102845,85621
972,103013,85665
972,103013,85664
972,102845,85622
972,103014,85667
972,103014,85668
972,103015,85672
972,103015,85671
972,103015,85670
972,103016,85674
972,103016,85673
972,103017,85676
972,103016,85675
972,103017,85677
965,94957,79745
965,94957,79744
972,103018,85680
972,103018,85682
965,94958,79747
972,103018,85679
972,103018,85681
965,94958,79748
965,94959,79750
965,94958,79749
965,94959,79751
965,94960,79753
965,94961,79756
965,94961,79757
965,94960,79754
965,94962,79759
965,94963,79762
965,94963,79763
965,94962,79760
965,94964,79765
965,94964,79766
965,95087,79830
965,95089,79836
965,95089,79837
965,95087,79831
965,95087,79832
965,95088,79833
965,95092,79843
965,95088,79834
965,95092,79842
965,95093,79846
965,95093,79845
965,95090,79839
965,95090,79840
965,95094,79849
965,95095,79852
965,95093,79847
965,95095,79851
965,95090,79841
965,95094,79848
965,95111,79862
965,95110,79860
965,95110,79861
965,95110,79859
965,95111,79863
965,95113,79869
965,95114,79873
965,95114,79872
965,95114,79871
965,95112,79865
965,95112,79866
965,95113,79868
965,95396,80230
965,95399,80239
965,95397,80233
965,95397,80234
965,95109,79857
965,95109,79856
965,95396,80232
965,95399,80241
965,95396,80231
965,95400,80243
965,95400,80242
965,98841,82915
965,98841,82913
965,95400,80244
965,95399,80240
965,98841,82914
965,98842,82916
965,98842,82917
965,98843,82920
965,98843,82919
965,98844,82922
965,98844,82923
965,98847,82928
965,98847,82929
965,98846,82927
965,98846,82926
965,98846,82925
965,98848,82931
965,98849,82935
965,98849,82934
965,98850,82937
965,98848,82932
965,98851,82941
965,98851,82940
965,98850,82939
965,98850,82938
965,98849,82936
965,98852,82943
965,98852,82944
965,98853,82946
965,98853,82947
965,98854,82949
965,98854,82951
965,98855,82952
965,98855,82953
965,98854,82950
965,98856,82955
965,98858,82962
965,98856,82956
965,98858,82961
965,98857,82958
965,98857,82959
965,98859,82965
965,98859,82964
965,98859,82966
965,98860,82968
965,98860,82969
965,98861,82970
965,98861,82971
965,98862,85497
965,98863,82977
965,98860,82967
965,98864,82979
965,98863,82976
965,98862,82973
965,98864,82980
965,98864,82981
965,98865,82983
965,98865,82982
965,98867,82985
965,98867,82986
965,98868,82989
965,98868,82988
965,98869,82993
965,98867,82987
965,98869,82991
965,98869,82992
965,98870,82994
965,98870,82995
965,103079,85781
965,103079,85780
965,98870,82996
965,103080,85784
965,103081,85786
965,103080,85783
965,103081,85787
965,103215,85908
965,103082,85789
965,103215,85907
965,103082,85790
965,103216,85910
965,103217,85913
965,103216,85911
965,103217,85915
965,103217,85914
965,103218,85916
965,103218,85917
965,103219,85919
965,103219,85920
965,103220,85923
977,98992,83111
977,98991,83109
965,103220,85922
965,103220,85924
977,98993,83114
977,98992,83112
977,98993,83115
977,98990,83105
977,98990,83106
977,98991,83108
977,99510,83653
977,99510,83654
977,99512,83659
977,99510,83655
977,99512,83660
977,99511,83657
977,99511,83656
977,99514,83665
977,99513,83663
977,99513,83662
977,99514,83666
977,99515,83668
977,99517,83674
977,99516,83672
977,99518,83677
977,99515,83669
977,99518,83678
977,99518,83679
977,99517,83675
977,99519,83680
977,99519,83681
977,99519,83682
977,99520,83684
977,99520,83683
977,99516,83671
977,99520,83685
977,99521,83686
977,99522,83690
977,99522,83689
977,99521,83687
977,99525,83698
977,99525,83699
977,99524,83695
977,99524,83697
977,99524,83696
977,99526,83701
977,99526,83702
977,99527,83704
977,99526,83703
977,99527,83705
977,99527,83706
977,99528,83707
977,99528,83708
977,99532,83719
977,99528,83709
977,99531,83717
977,99530,83714
977,99531,83716
977,99529,83712
977,99529,83711
977,99529,83710
977,99530,83713
977,99533,83722
977,99533,83723
977,99532,83720
977,99534,83726
977,99534,83725
977,99533,83724
977,99535,83728
977,99535,83729
977,99536,83731
977,99536,83732
977,99537,83734
977,99537,83735
977,99536,83733
977,102849,85624
977,102850,85626
977,102849,85623
977,102850,85628
977,102850,85627
977,102853,85636
977,102853,85635
977,102852,85632
977,102851,85629
977,102854,85638
977,102854,85639
977,102853,85637
977,102851,85630
977,102852,85633
977,102856,85645
977,102856,85644
977,102856,85646
977,102855,85641
977,102855,85642
977,102855,85643
977,102857,85647
977,102858,85650
977,102858,85651
977,102858,85653
963,96095,80530
977,102857,85648
977,102858,85652
963,96095,80531
963,96096,80533
963,96096,80534
963,96099,80543
963,96096,80535
963,96098,80540
963,96097,80537
963,96097,80536
963,96100,80545
963,96098,80539
963,96099,80542
963,96098,80541
963,96100,80546
963,96101,80548
963,96100,80547
963,96101,80549
963,96102,80551
963,96102,80552
963,96103,80554
963,96103,80556
963,96105,80560
963,96104,80558
963,96104,80557
963,96103,80555
963,96104,80559
963,96105,80561
963,96106,80563
963,96108,80570
963,96107,80567
963,96106,80564
963,96108,80569
963,96109,80573
963,96106,80565
963,96110,80575
963,96109,80572
963,96107,80566
963,96110,80577
963,96154,80704
963,96155,80707
963,96110,80576
963,96154,80706
963,96154,80705
963,96159,80719
963,96156,80710
963,96155,80708
963,96159,80720
963,96156,80711
963,96160,80723
963,96161,80725
963,96160,80722
963,96161,80726
963,96161,80727
963,96162,80729
963,96162,80728
963,96111,80578
963,96164,80735
963,96111,80579
963,96165,80737
963,96164,80736
963,96165,80739
963,96165,80738
963,96164,80734
963,96112,80581
963,96112,80582
963,96113,80584
963,96113,80585
963,96113,80586
963,96115,80590
963,96114,80588
963,96114,80587
963,96117,80596
963,96116,80594
963,96115,80591
963,96116,80593
963,96114,80589
963,96168,80746
963,96118,80599
963,96118,80600
963,96117,80598
963,96117,80597
963,96118,80601
963,96168,80747
963,96169,80749
963,96169,80750
963,96168,80748
963,96170,80752
963,96170,80753
963,96171,80755
963,96171,80756
963,96170,80754
963,96172,80760
963,96173,80762
963,96173,80761
963,96172,80758
963,96174,80764
963,96175,80767
963,96175,80768
963,96172,80759
963,96174,80765
963,96177,80775
963,96177,80774
963,96178,80777
963,96178,80776
963,96174,80766
963,96178,80778
963,96181,80786
963,96180,80783
963,96180,80782
963,96181,80785
963,96179,80780
963,96182,80788
963,96179,80781
963,96183,80791
963,96119,80602
963,96119,80603
963,96120,80605
963,96183,80792
963,96182,80789
963,96120,80606
963,96121,80608
963,96122,80612
963,96122,80611
963,96121,80610
963,96179,80779
963,96121,80609
963,96125,80620
963,96125,80621
963,96126,80623
963,96126,80625
963,96126,80624
963,96127,80626
963,96127,80628
963,96128,80629
963,96128,80630
963,96127,80627
963,96129,80633
963,96129,80632
963,96130,80635
963,96130,80636
963,96132,80641
963,96132,80642
963,96132,80643
963,96123,80614
963,96123,80615
963,96124,80617
963,96133,80644
963,96124,80618
963,96133,80645
963,96134,80647
963,96134,80648
963,96135,80651
963,96135,80652
963,96135,80650
963,96137,80656
963,96137,80657
963,96139,80662
963,96140,80666
963,96138,80660
963,96140,80665
963,96141,80669
963,96141,80668
963,96143,80674
963,96138,80659
963,96142,80671
963,96143,80675
963,96144,80677
963,96144,80678
963,96139,80663
963,96142,80672
963,96145,80681
963,96147,80686
963,96146,80685
963,96145,80680
963,96146,80684
963,96145,80682
963,96147,80687
963,96146,80683
963,96149,80692
963,96148,80690
963,96148,80689
963,96151,80698
963,96150,80695
963,96150,80696
963,96151,80699
963,96149,80693
963,96152,80701
963,96150,80697
963,96152,80702
963,89208,77832
963,89208,77833
963,89208,77831
963,89209,84575
963,89209,84577
963,89211,77840
963,89212,77843
963,89211,77841
963,89212,77844
963,89210,77838
963,89213,77846
963,89209,84576
963,89210,77837
963,89214,77849
963,89214,77850
963,89213,77847
963,89213,77848
963,89217,77859
963,89217,77858
963,89215,77853
963,89215,77854
963,89215,77852
963,89216,77856
963,89216,77855
963,89218,77861
963,89218,77862
963,89216,77857
963,89219,77865
963,89219,77864
963,89220,77867
963,89221,77870
963,89220,77868
963,89221,77871
963,89222,77873
963,89222,77874
963,89223,77877
963,89222,77875
963,89223,77876
963,89224,77879
963,89228,77891
963,89224,77880
963,89224,77881
963,89228,77892
963,89225,77883
963,89225,77882
963,89225,77884
963,89226,77886
963,89227,77888
963,89226,77887
963,89227,77889
963,89229,77895
963,89226,77885
963,89230,77897
963,89231,77900
963,89231,77902
963,89229,77894
963,89232,77903
963,89231,77901
963,89230,77898
963,89233,77906
963,89232,77904
963,89235,77913
963,89234,77909
963,89234,77910
963,89235,77912
963,89237,77915
963,89237,77916
963,89233,77907
963,89237,77917
963,89240,77925
963,89244,77939
963,89238,77918
963,89240,77924
963,89244,77938
963,89238,77919
963,89239,77921
963,89239,77922
963,89243,77935
963,89243,77937
963,89245,77942
963,89245,77941
963,89241,77927
963,89243,77936
963,89241,77929
963,89246,77945
963,89246,77944
963,89241,77928
960,88122,77720
960,88122,77719
960,88128,77737
960,88126,77731
963,89242,77930
960,88126,77732
960,88128,77738
960,88125,77729
963,89242,77932
963,89242,77931
960,88127,77734
960,88123,77722
960,88127,77735
960,88123,77723
960,88127,77736
960,88125,77728
960,88121,77717
960,88121,77716
960,88147,77741
960,88124,77726
960,88147,77740
960,88124,77725
960,88149,77744
960,88149,77743
960,88151,77749
960,88150,77746
960,88150,77748
960,88151,77750
960,88150,77747
960,88121,77718
960,88151,77751
960,88725,77807
960,88726,77811
960,88725,77809
960,88725,77808
960,88731,77825
960,88730,77823
960,88726,77812
960,88729,77819
