tournament_id,match_id,game_id,map,pick,team1_id,team2_id,score1_ct,score1_t,score2_ct,score2_t,score1,score2,winner_id,loser_id,duration,game_url
331,12013,21275,Bind,,204,283,8,5,7,0,13,7,204,283,37:28,https://www.vlr.gg/12013/cyclops-athlete-gaming-vs-sengoku-gaming-champions-tour-japan-stage-1-challengers-2-qualifier-gr
331,12015,21277,Split,,2990,2989,4,9,3,0,13,3,2990,2989,33:04,https://www.vlr.gg/12015/lost-eden-vs-atlas-gaming-champions-tour-japan-stage-1-challengers-2-qualifier-group-c
331,12035,21297,Ascent,,1735,282,2,0,3,10,2,13,282,1735,29:24,https://www.vlr.gg/12035/the-shables-vs-scarz-champions-tour-japan-stage-1-challengers-2-qualifier-group-d
331,12034,21296,Ascent,,2987,294,4,9,3,4,13,7,2987,294,34:40,https://www.vlr.gg/12034/feeling-vs-crest-gaming-dwfn-champions-tour-japan-stage-1-challengers-2-qualifier-group-d
331,12014,21276,Bind,,2984,513,8,5,2,4,13,6,2984,513,34:44,https://www.vlr.gg/12014/ixa-vs-blackbird-ignis-champions-tour-japan-stage-1-challengers-2-qualifier-group-c
331,11996,21258,Ascent,,1732,280,11,2,2,1,13,3,1732,280,30:28,https://www.vlr.gg/11996/novagis-gaming-vs-lag-gaming-champions-tour-japan-stage-1-challengers-2-qualifier-group-a
331,12054,21318,Split,,2108,2995,6,7,1,6,13,7,2108,2995,36:24,https://www.vlr.gg/12054/cnci-blue-bees-vs-lft-champions-tour-japan-stage-1-challengers-2-qualifier-group-b
331,12017,21279,Haven,,2984,283,4,9,3,3,13,6,2984,283,37:53,https://www.vlr.gg/12017/ixa-vs-sengoku-gaming-champions-tour-japan-stage-1-challengers-2-qualifier-group-c
331,12066,21344,Ascent,,2995,2996,0,4,8,5,4,13,2996,2995,30:02,https://www.vlr.gg/12066/lft-vs-shikoukouketsu-champions-tour-japan-stage-1-challengers-2-qualifier-group-b
331,12016,21278,Ascent,,204,513,8,4,8,4,14,12,204,513,53:00,https://www.vlr.gg/12016/cyclops-athlete-gaming-vs-blackbird-ignis-champions-tour-japan-stage-1-challengers-2-qualifier-g
331,12018,21280,Split,,3275,2989,10,3,4,2,13,6,3275,2989,36:12,https://www.vlr.gg/12018/hexad-gaming-vs-atlas-gaming-champions-tour-japan-stage-1-challengers-2-qualifier-group-c
331,11995,21257,Bind,,2983,2985,5,8,2,7,13,9,2983,2985,40:47,https://www.vlr.gg/11995/gaming-team-selector-vs-relation-x-champions-tour-japan-stage-1-challengers-2-qualifier-group-a
331,11997,21259,Ascent,,2994,2993,4,0,5,8,4,13,2993,2994,33:14,https://www.vlr.gg/11997/glory-be-diva-vs-nanashi-no-gonbee-champions-tour-japan-stage-1-challengers-2-qualifier-group-a
331,12038,21300,Ascent,,2987,282,5,4,6,7,9,13,282,2987,40:36,https://www.vlr.gg/12038/feeling-vs-scarz-champions-tour-japan-stage-1-challengers-2-qualifier-group-d
331,12057,21324,Ascent,,278,2996,5,4,6,7,9,13,2996,278,43:20,https://www.vlr.gg/12057/detonation-gaming-vs-shikoukouketsu-champions-tour-japan-stage-1-challengers-2-qualifier-group-b
331,12037,21299,Haven,,1735,294,5,8,4,7,13,11,1735,294,45:21,https://www.vlr.gg/12037/the-shables-vs-crest-gaming-dwfn-champions-tour-japan-stage-1-challengers-2-qualifier-group-d
331,12056,21322,Split,,2108,2995,6,7,1,6,13,7,2108,2995,36:24,https://www.vlr.gg/12056/cnci-blue-bees-vs-lft-champions-tour-japan-stage-1-challengers-2-qualifier-group-b
331,12067,21345,Ascent,,2934,650,4,2,5,8,6,13,650,2934,31:41,https://www.vlr.gg/12067/fennel-vs-connect-gaming-champions-tour-japan-stage-1-challengers-2-qualifier-group-b
331,12000,21262,Ascent,,1732,2994,7,3,8,5,10,13,2994,1732,44:57,https://www.vlr.gg/12000/novagis-gaming-vs-glory-be-diva-champions-tour-japan-stage-1-challengers-2-qualifier-group-a
331,11999,21261,Ascent,,2983,3276,7,6,3,5,13,8,2983,3276,43:19,https://www.vlr.gg/11999/gaming-team-selector-vs-rwby-champions-tour-japan-stage-1-challengers-2-qualifier-group-a
331,12019,21281,Icebox,,204,2990,5,8,4,1,13,5,204,2990,30:18,https://www.vlr.gg/12019/cyclops-athlete-gaming-vs-lost-eden-champions-tour-japan-stage-1-challengers-2-qualifier-group-c
331,12020,21282,Haven,,2984,3275,3,3,9,4,6,13,3275,2984,31:19,https://www.vlr.gg/12020/ixa-vs-hexad-gaming-champions-tour-japan-stage-1-challengers-2-qualifier-group-c
331,12021,21283,Ascent,,283,2989,7,6,1,5,13,6,283,2989,36:19,https://www.vlr.gg/12021/sengoku-gaming-vs-atlas-gaming-champions-tour-japan-stage-1-challengers-2-qualifier-group-c
331,12040,21302,Ascent,,2987,277,0,3,9,4,3,13,277,2987,26:59,https://www.vlr.gg/12040/feeling-vs-crazy-raccoon-champions-tour-japan-stage-1-challengers-2-qualifier-group-d
331,12041,21303,Haven,,1735,2988,3,1,11,2,4,13,2988,1735,33:43,https://www.vlr.gg/12041/the-shables-vs-northeption-champions-tour-japan-stage-1-challengers-2-qualifier-group-d
331,12058,21326,Ascent,,2108,650,8,5,3,4,13,7,2108,650,36:55,https://www.vlr.gg/12058/cnci-blue-bees-vs-connect-gaming-champions-tour-japan-stage-1-challengers-2-qualifier-group-b
331,12068,21346,Ascent,,2934,2996,8,5,5,4,13,9,2934,2996,45:14,https://www.vlr.gg/12068/fennel-vs-shikoukouketsu-champions-tour-japan-stage-1-challengers-2-qualifier-group-b
331,12059,21328,Split,,278,2995,9,4,1,3,13,4,278,2995,30:14,https://www.vlr.gg/12059/detonation-gaming-vs-lft-champions-tour-japan-stage-1-challengers-2-qualifier-group-b
331,11998,21260,Haven,,280,2993,7,6,1,5,13,6,280,2993,36:59,https://www.vlr.gg/11998/lag-gaming-vs-nanashi-no-gonbee-champions-tour-japan-stage-1-challengers-2-qualifier-group-a
331,12002,21264,Haven,,1732,3276,3,10,2,0,13,2,1732,3276,28:03,https://www.vlr.gg/12002/novagis-gaming-vs-rwby-champions-tour-japan-stage-1-challengers-2-qualifier-group-a
331,12001,21263,Ascent,,2983,2994,7,6,6,0,13,6,2983,2994,37:14,https://www.vlr.gg/12001/gaming-team-selector-vs-glory-be-diva-champions-tour-japan-stage-1-challengers-2-qualifier-group
331,12003,21265,Bind,,2985,2993,7,5,7,5,12,14,2993,2985,48:08,https://www.vlr.gg/12003/relation-x-vs-nanashi-no-gonbee-champions-tour-japan-stage-1-challengers-2-qualifier-group-a
331,12022,21284,Ascent,,204,3275,4,8,4,8,13,15,3275,204,53:25,https://www.vlr.gg/12022/cyclops-athlete-gaming-vs-hexad-gaming-champions-tour-japan-stage-1-challengers-2-qualifier-grou
331,12043,21305,Ascent,,2987,2988,0,4,8,5,4,13,2988,2987,31:10,https://www.vlr.gg/12043/feeling-vs-northeption-champions-tour-japan-stage-1-challengers-2-qualifier-group-d
331,12024,21286,Bind,,513,2989,7,6,6,5,13,11,513,2989,39:20,https://www.vlr.gg/12024/blackbird-ignis-vs-atlas-gaming-champions-tour-japan-stage-1-challengers-2-qualifier-group-c
331,12023,21285,Ascent,,2984,2990,3,10,2,9,13,11,2984,2990,46:02,https://www.vlr.gg/12023/ixa-vs-lost-eden-champions-tour-japan-stage-1-challengers-2-qualifier-group-c
331,12061,21332,Bind,,2108,2996,6,7,3,6,13,9,2108,2996,42:27,https://www.vlr.gg/12061/cnci-blue-bees-vs-shikoukouketsu-champions-tour-japan-stage-1-challengers-2-qualifier-group-b
331,12044,21306,Haven,,1735,277,0,0,12,1,0,13,277,1735,19:17,https://www.vlr.gg/12044/the-shables-vs-crazy-raccoon-champions-tour-japan-stage-1-challengers-2-qualifier-group-d
331,12069,21347,Bind,,2995,650,4,7,5,8,11,13,650,2995,38:52,https://www.vlr.gg/12069/lft-vs-connect-gaming-champions-tour-japan-stage-1-challengers-2-qualifier-group-b
331,12060,21330,Haven,,278,2934,7,6,6,5,13,11,278,2934,43:18,https://www.vlr.gg/12060/detonation-gaming-vs-fennel-champions-tour-japan-stage-1-challengers-2-qualifier-group-b
331,12026,21288,Bind,,204,2989,4,9,3,0,13,3,204,2989,27:43,https://www.vlr.gg/12026/cyclops-athlete-gaming-vs-atlas-gaming-champions-tour-japan-stage-1-challengers-2-qualifier-grou
331,12006,21268,Ascent,,2985,2994,8,1,9,4,9,13,2994,2985,36:39,https://www.vlr.gg/12006/relation-x-vs-glory-be-diva-champions-tour-japan-stage-1-challengers-2-qualifier-group-a
331,12004,21266,Ascent,,2983,2993,7,6,6,3,13,9,2983,2993,40:18,https://www.vlr.gg/12004/gaming-team-selector-vs-nanashi-no-gonbee-champions-tour-japan-stage-1-challengers-2-qualifier-g
331,12005,21267,Bind,,280,3276,12,1,0,0,13,0,280,3276,24:34,https://www.vlr.gg/12005/lag-gaming-vs-rwby-champions-tour-japan-stage-1-challengers-2-qualifier-group-a
331,12048,21310,Ascent,,282,2988,5,2,6,7,7,13,2988,282,35:04,https://www.vlr.gg/12048/scarz-vs-northeption-champions-tour-japan-stage-1-challengers-2-qualifier-group-d
331,12047,21309,Ascent,,294,277,6,3,9,4,9,13,277,294,33:34,https://www.vlr.gg/12047/crest-gaming-dwfn-vs-crazy-raccoon-champions-tour-japan-stage-1-challengers-2-qualifier-group-d
331,12025,21287,Ascent,,513,3275,7,5,7,5,17,15,513,3275,1:04:17,https://www.vlr.gg/12025/blackbird-ignis-vs-hexad-gaming-champions-tour-japan-stage-1-challengers-2-qualifier-group-c
331,12007,21269,Bind,,1732,2993,2,11,1,0,13,1,1732,2993,26:27,https://www.vlr.gg/12007/novagis-gaming-vs-nanashi-no-gonbee-champions-tour-japan-stage-1-challengers-2-qualifier-group-a
331,12009,21271,Ascent,,2985,3276,10,3,2,2,13,4,2985,3276,28:26,https://www.vlr.gg/12009/relation-x-vs-rwby-champions-tour-japan-stage-1-challengers-2-qualifier-group-a
331,12028,21290,Bind,,2984,2989,3,7,5,8,10,13,2989,2984,44:34,https://www.vlr.gg/12028/ixa-vs-atlas-gaming-champions-tour-japan-stage-1-challengers-2-qualifier-group-c
331,12008,21270,Haven,,280,2994,8,5,0,4,13,4,280,2994,30:54,https://www.vlr.gg/12008/lag-gaming-vs-glory-be-diva-champions-tour-japan-stage-1-challengers-2-qualifier-group-a
331,12027,21289,Haven,,283,2990,5,7,5,7,14,12,283,2990,50:48,https://www.vlr.gg/12027/sengoku-gaming-vs-lost-eden-champions-tour-japan-stage-1-challengers-2-qualifier-group-c
331,12030,21292,Haven,,513,2990,2,11,1,0,13,1,513,2990,26:46,https://www.vlr.gg/12030/blackbird-ignis-vs-lost-eden-champions-tour-japan-stage-1-challengers-2-qualifier-group-c
331,12029,21291,Bind,,283,3275,6,5,7,6,11,13,3275,283,51:39,https://www.vlr.gg/12029/sengoku-gaming-vs-hexad-gaming-champions-tour-japan-stage-1-challengers-2-qualifier-group-c
331,12051,21313,Haven,,294,2988,5,3,6,7,8,13,2988,294,33:09,https://www.vlr.gg/12051/crest-gaming-dwfn-vs-northeption-champions-tour-japan-stage-1-challengers-2-qualifier-group-d
293,11201,19516,Ascent,,2532,2823,10,3,9,1,13,10,2532,2823,41:22,https://www.vlr.gg/11201/louvre-vs-watermelon-sugar-champions-tour-malaysia-singapore-stage-1-challengers-2-qualifiers
293,11191,19506,Bind,,624,2517,9,4,0,3,13,3,624,2517,34:38,https://www.vlr.gg/11191/paper-rex-vs-premade-5-champions-tour-malaysia-singapore-stage-1-challengers-2-qualifiers-roun
293,11203,19518,Bind,,1939,2519,9,4,6,3,13,9,1939,2519,35:30,https://www.vlr.gg/11203/jmny6-vs-scytes-champions-tour-malaysia-singapore-stage-1-challengers-2-qualifiers-round-of-32
293,11198,19513,Bind,,2504,627,5,8,4,4,13,8,2504,627,39:29,https://www.vlr.gg/11198/timing-monster-gaming-vs-team-lz-champions-tour-malaysia-singapore-stage-1-challengers-2-quali
293,11194,19509,Ascent,,1948,2821,5,7,5,7,13,15,2821,1948,58:31,https://www.vlr.gg/11194/running-dogs-vs-team-coxlong-champions-tour-malaysia-singapore-stage-1-challengers-2-qualifier
331,12049,21311,Bind,,282,277,3,0,4,9,3,13,277,282,31:08,https://www.vlr.gg/12049/scarz-vs-crazy-raccoon-champions-tour-japan-stage-1-challengers-2-qualifier-group-d
293,11197,19512,Ascent,,2150,1951,11,2,4,1,13,5,2150,1951,29:22,https://www.vlr.gg/11197/justlose-vs-wulf-esports-champions-tour-malaysia-singapore-stage-1-challengers-2-qualifiers-ro
293,11205,19520,Bind,,1946,2518,6,7,5,3,13,8,1946,2518,41:46,https://www.vlr.gg/11205/zero-synergy-white-vs-lvl-10-champions-tour-malaysia-singapore-stage-1-challengers-2-qualifier
293,11760,20758,Ascent,,2505,958,0,0,12,1,0,13,958,2505,22:57,https://www.vlr.gg/11760/looking-for-org-vs-reality-rift-champions-tour-malaysia-singapore-stage-1-challengers-2-playof
293,11759,20757,Bind,,624,617,7,6,6,5,13,11,624,617,57:12,https://www.vlr.gg/11759/paper-rex-vs-team-smg-champions-tour-malaysia-singapore-stage-1-challengers-2-playoffs-lower-b
293,11758,20756,Bind,,2505,2532,7,6,6,5,13,11,2505,2532,56:00,https://www.vlr.gg/11758/looking-for-org-vs-louvre-champions-tour-malaysia-singapore-stage-1-challengers-2-playoffs-low
293,11757,20755,Bind,,624,2509,9,4,8,3,13,11,624,2509,49:16,https://www.vlr.gg/11757/paper-rex-vs-xiao-champions-tour-malaysia-singapore-stage-1-challengers-2-playoffs-lower-brack
293,11204,19519,Ascent,,2505,2822,11,2,0,1,13,1,2505,2822,22:00,https://www.vlr.gg/11204/looking-for-org-vs-thirsts-esports-champions-tour-malaysia-singapore-stage-1-challengers-2-qua
293,11195,19510,Ascent,,1978,3145,10,3,3,2,13,5,1978,3145,27:11,https://www.vlr.gg/11195/team-idk-vs-meness-mob-champions-tour-malaysia-singapore-stage-1-challengers-2-qualifiers-roun
318,11400,19860,Split,,3163,1485,4,0,5,8,4,13,1485,3163,30:59,https://www.vlr.gg/11400/zabb-vs-aricat-e-sport-champions-tour-thailand-stage-1-challengers-2-qualifiers-quarter-finals
318,11399,19859,Split,,4210,2745,7,5,7,5,12,14,2745,4210,51:31,https://www.vlr.gg/11399/mith-vs-exorcist-esc-champions-tour-thailand-stage-1-challengers-2-qualifiers-quarter-finals
318,11402,19862,Split,,1106,3165,7,6,0,5,13,5,1106,3165,35:08,https://www.vlr.gg/11402/overtime-esports-vs-goldencat-gaming-champions-tour-thailand-stage-1-challengers-2-qualifiers-qu
293,11761,20759,Bind,,958,624,5,8,3,7,13,10,958,624,49:28,https://www.vlr.gg/11761/reality-rift-vs-paper-rex-champions-tour-malaysia-singapore-stage-1-challengers-2-playoffs-low
318,11464,20044,Haven,,1483,623,5,6,6,7,11,13,623,1483,45:42,https://www.vlr.gg/11464/qconfirm-vs-sharper-esports-champions-tour-thailand-stage-1-challengers-2-qualifiers-lower-brack
318,11472,20066,Bind,,2745,1485,4,0,5,8,4,13,1485,2745,32:20,https://www.vlr.gg/11472/exorcist-esc-vs-aricat-e-sport-champions-tour-thailand-stage-1-challengers-2-qualifiers-semifina
318,11473,20067,Bind,,3164,1106,4,2,5,8,6,13,1106,3164,34:56,https://www.vlr.gg/11473/not-ready-vs-overtime-esports-champions-tour-thailand-stage-1-challengers-2-qualifiers-semifinal
318,11483,20093,Split,,2745,623,5,0,6,7,5,13,623,2745,44:10,https://www.vlr.gg/11483/exorcist-esc-vs-sharper-esports-champions-tour-thailand-stage-1-challengers-2-qualifiers-lower-b
318,11481,20091,Icebox,,1485,1106,8,5,6,4,13,10,1485,1106,43:18,https://www.vlr.gg/11481/aricat-e-sport-vs-overtime-esports-champions-tour-thailand-stage-1-challengers-2-qualifiers-uppe
318,11482,20092,Split,,3164,4050,5,7,5,7,13,15,4050,3164,56:51,https://www.vlr.gg/11482/not-ready-vs-full-sense-champions-tour-thailand-stage-1-challengers-2-qualifiers-lower-bracket-r
318,11493,20103,Bind,,1106,4050,3,4,4,9,7,13,4050,1106,38:08,https://www.vlr.gg/11493/overtime-esports-vs-full-sense-champions-tour-thailand-stage-1-challengers-2-qualifiers-lower-br
318,11484,20094,Ascent,,4050,623,7,6,4,5,13,9,4050,623,37:38,https://www.vlr.gg/11484/full-sense-vs-sharper-esports-champions-tour-thailand-stage-1-challengers-2-qualifiers-lower-bra
318,11494,20104,Haven,,1485,4050,5,1,6,7,6,13,4050,1485,33:37,https://www.vlr.gg/11494/aricat-e-sport-vs-full-sense-champions-tour-thailand-stage-1-challengers-2-qualifiers-grand-fina
302,9580,16341,Bind,,676,719,2,2,3,10,4,13,719,676,28:32,https://www.vlr.gg/9580/meta-gaming-vs-australs-champions-tour-latam-stage-1-challengers-2-open-qual-las-sf
302,9840,16653,Haven,,719,2358,3,10,2,0,13,2,719,2358,24:56,https://www.vlr.gg/9840/australs-vs-stampede-gaming-champions-tour-latam-stage-1-challengers-2-open-qual-las-gf
302,9586,16355,Haven,,374,2602,7,6,3,5,13,8,374,2602,43:17,https://www.vlr.gg/9586/arctic-gaming-mexico-vs-waltem-gaming-champions-tour-latam-stage-1-challengers-2-open-qual-lan
302,9587,16356,Ascent,,777,2365,6,2,7,6,8,13,2365,777,39:45,https://www.vlr.gg/9587/kaizen-esports-vs-buscando-org-champions-tour-latam-stage-1-challengers-2-open-qual-lan-sf
302,9581,16342,Haven,,2358,2354,5,7,5,7,15,13,2358,2354,48:03,https://www.vlr.gg/9581/stampede-gaming-vs-optix-champions-tour-latam-stage-1-challengers-2-open-qual-las-sf
302,9900,16771,Bind,,374,2365,2,3,3,10,5,13,2365,374,33:20,https://www.vlr.gg/9900/arctic-gaming-mexico-vs-buscando-org-champions-tour-latam-stage-1-challengers-2-open-qual-lan-g
318,11401,19861,Split,,3164,623,9,4,7,3,13,10,3164,623,40:23,https://www.vlr.gg/11401/not-ready-vs-sharper-esports-champions-tour-thailand-stage-1-challengers-2-qualifiers-quarter-fi
302,9905,16776,Haven,,644,676,11,2,2,1,13,3,644,676,31:13,https://www.vlr.gg/9905/wygers-argentina-vs-meta-gaming-champions-tour-latam-stage-1-challengers-2-main-event-las-uppe
302,9906,16777,Haven,,361,2358,9,4,0,3,13,3,361,2358,25:50,https://www.vlr.gg/9906/furious-gaming-vs-stampede-gaming-champions-tour-latam-stage-1-challengers-2-main-event-las-upp
302,9901,16772,Haven,,724,777,9,4,5,3,13,8,724,777,38:01,https://www.vlr.gg/9901/lazer-klan-vs-kaizen-esports-champions-tour-latam-stage-1-challengers-2-main-event-lan-upper-se
302,9908,16779,Bind,,367,719,5,1,6,7,6,13,719,367,35:49,https://www.vlr.gg/9908/9z-team-vs-australs-champions-tour-latam-stage-1-challengers-2-main-event-las-upper-semifinals
302,9907,16778,Bind,,2355,2354,10,3,7,2,13,9,2355,2354,41:23,https://www.vlr.gg/9907/kr-esports-vs-optix-champions-tour-latam-stage-1-challengers-2-main-event-las-upper-semifinals
302,9902,16773,Split,,363,374,10,3,4,2,13,6,363,374,40:44,https://www.vlr.gg/9902/infinity-esports-vs-arctic-gaming-mexico-champions-tour-latam-stage-1-challengers-2-main-event
302,9903,16774,Ascent,,1831,2602,10,3,0,2,13,2,1831,2602,27:38,https://www.vlr.gg/9903/ldm-esports-vs-waltem-gaming-champions-tour-latam-stage-1-challengers-2-main-event-lan-upper-se
302,9904,16775,Bind,,2363,2365,3,2,4,9,5,13,2365,2363,36:54,https://www.vlr.gg/9904/pro-hub-gaming-vs-buscando-org-champions-tour-latam-stage-1-challengers-2-main-event-lan-upper
302,10290,17810,Haven,,2354,367,9,4,0,3,13,3,2354,367,30:44,https://www.vlr.gg/10290/optix-vs-9z-team-champions-tour-latam-stage-1-challengers-2-main-event-las-lower-round-b
302,10333,17933,Bind,,2602,2363,4,2,5,8,6,13,2363,2602,37:32,https://www.vlr.gg/10333/waltem-gaming-vs-pro-hub-gaming-champions-tour-latam-stage-1-challengers-2-main-event-lan-lower
302,10276,17783,Ascent,,676,2358,2,0,3,10,2,13,2358,676,25:15,https://www.vlr.gg/10276/meta-gaming-vs-stampede-gaming-champions-tour-latam-stage-1-challengers-2-main-event-las-lower
302,10297,17829,Ascent,,777,374,2,2,3,10,4,13,374,777,31:53,https://www.vlr.gg/10297/kaizen-esports-vs-arctic-gaming-mexico-champions-tour-latam-stage-1-challengers-2-main-event-la
302,10561,18429,Split,,2355,361,10,3,0,2,13,2,2355,361,27:48,https://www.vlr.gg/10561/kr-esports-vs-furious-gaming-champions-tour-latam-stage-1-challengers-2-main-event-las-ruf
302,10559,18425,Split,,363,2365,8,5,3,4,13,7,363,2365,41:37,https://www.vlr.gg/10559/infinity-esports-vs-buscando-org-champions-tour-latam-stage-1-challengers-2-main-event-lan-ruf
301,10340,17947,Icebox,,2406,243,6,3,7,6,9,13,243,2406,44:38,https://www.vlr.gg/10340/furia-vs-gamelanders-champions-tour-brazil-stage-1-challengers-2-main-event-opening-a
301,10339,17946,Haven,,1911,2343,1,8,2,11,9,13,2343,1911,48:20,https://www.vlr.gg/10339/imperial-esports-vs-rise-gaming-champions-tour-brazil-stage-1-challengers-2-main-event-opening
320,10724,18667,Bind,,3014,1351,2.0,1.0,3.0,10.0,3,13,1351,3014,28:33,https://www.vlr.gg/10724/digital-chokers-vs-reply-totem-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
320,10719,18662,Bind,,2370,3007,2.0,2.0,10.0,3.0,4,13,3007,2370,34:53,https://www.vlr.gg/10719/exile-academy-vs-flymate-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
320,10722,18665,Ascent,,3012,2733,8.0,5.0,6.0,4.0,13,10,3012,2733,59:28,https://www.vlr.gg/10722/almighty-vs-celestial-esports-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
301,10341,17948,Split,,2428,7309,10.0,3.0,9.0,2.0,13,11,2428,7309,49:38,https://www.vlr.gg/10341/slick-vs-b4-esports-champions-tour-brazil-stage-1-challengers-2-main-event-opening-b
301,10342,17949,Bind,,420,1830,7.0,4.0,8.0,5.0,11,13,1830,420,52:58,https://www.vlr.gg/10342/team-vikings-vs-vorax-fusion-champions-tour-brazil-stage-1-challengers-2-main-event-opening-b
320,10716,18659,Haven,,2340,2661,8.0,5.0,3.0,4.0,13,7,2340,2661,37:23,https://www.vlr.gg/10716/staga-haus-vs-ingenuity-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
320,10718,18661,Ascent,,576,1552,8.0,4.0,8.0,4.0,15,13,576,1552,54:09,https://www.vlr.gg/10718/ipon-team-horizon-reapers-vs-dragonborn-esport-champions-tour-europe-stage-1-challengers-2-open
320,10717,18660,Ascent,,2684,1621,9.0,4.0,2.0,3.0,13,5,2684,1621,35:14,https://www.vlr.gg/10717/the-streets-vs-alcyone-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
320,10726,18669,Bind,,92,2925,2.0,2.0,3.0,10.0,4,13,2925,92,31:26,https://www.vlr.gg/10726/team-spectralis-vs-purple-cobras-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro25
320,10730,18673,Ascent,,3027,2729,4.0,8.0,4.0,8.0,14,12,3027,2729,59:12,https://www.vlr.gg/10730/project-greywing-vs-team-kaio-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
320,10725,18668,Ascent,,3015,1090,2.0,3.0,3.0,10.0,5,13,1090,3015,33:13,https://www.vlr.gg/10725/sakado-vs-tarren-mill-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
320,10734,18677,Ascent,,6313,3031,10.0,3.0,1.0,2.0,13,3,6313,3031,26:44,https://www.vlr.gg/10734/kpi-gaming-vs-dogs-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
320,10727,18670,Split,,3016,3017,7.0,6.0,1.0,5.0,13,6,3016,3017,39:56,https://www.vlr.gg/10727/the-box-vs-team-w-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
320,10740,18683,Ascent,,3039,2331,8.0,4.0,8.0,4.0,12,14,2331,3039,46:05,https://www.vlr.gg/10740/young-guys-club-vs-peanutz-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
320,10733,19076,Bind,,2731,2712,10.0,3.0,1.0,2.0,13,3,2731,2712,29:12,https://www.vlr.gg/10733/rejects-gaming-vs-ath-esport-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
320,10732,18675,Bind,,4538,3030,11.0,2.0,0.0,1.0,13,1,4538,3030,27:20,https://www.vlr.gg/10732/team-queso-vs-turtle-esport-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
320,10741,18684,Ascent,,3041,2687,8.0,4.0,8.0,4.0,18,16,3041,2687,1:07:50,https://www.vlr.gg/10741/run-it-back-vs-emonkeyz-club-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
320,10743,18686,Icebox,,1035,2924,7.0,6.0,6.0,4.0,13,10,1035,2924,44:30,https://www.vlr.gg/10743/cream-real-betis-vs-moose-knucklers-champions-tour-europe-stage-1-challengers-2-open-qualifier-r
320,10744,18687,Bind,,1768,1796,,,,,1,13,1796,1768,,https://www.vlr.gg/10744/izanami-vs-ecm-fcg-esports-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
320,10745,18688,Haven,,2666,3043,4.0,7.0,5.0,8.0,11,13,3043,2666,45:47,https://www.vlr.gg/10745/minor-inconvenience-vs-team-alphamales-champions-tour-europe-stage-1-challengers-2-open-qualifie
320,10747,18690,Split,,2566,3044,10.0,3.0,0.0,2.0,13,2,2566,3044,27:05,https://www.vlr.gg/10747/ballista-vs-neuken-in-de-keuken-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
320,10758,18701,Haven,,2671,2726,9.0,4.0,6.0,3.0,13,9,2671,2726,43:54,https://www.vlr.gg/10758/verendus-vs-enrage-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
320,10761,18704,Ascent,,673,2710,9.0,4.0,1.0,3.0,13,4,673,2710,36:54,https://www.vlr.gg/10761/team-finest-vs-radiant-comedy-club-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro
320,10759,18702,Bind,,1010,3058,6.0,7.0,4.0,6.0,13,10,1010,3058,40:52,https://www.vlr.gg/10759/inside-games-vs-miami-pitingos-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
320,10764,18707,Ascent,,1937,2310,4.0,1.0,5.0,8.0,5,13,2310,1937,30:08,https://www.vlr.gg/10764/watch-this-vs-s2v-esports-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
320,10762,19079,Ascent,,3060,2738,1.0,5.0,2.0,11.0,6,13,2738,3060,38:57,https://www.vlr.gg/10762/doublecross-esports-vs-the-gentleboys-champions-tour-europe-stage-1-challengers-2-open-qualifier
320,10751,18694,Bind,,2767,1875,4.0,3.0,5.0,8.0,7,13,1875,2767,40:08,https://www.vlr.gg/10751/rctic-vs-atravs-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
320,10769,18712,Icebox,,1234,2736,2.0,11.0,1.0,0.0,13,1,1234,2736,25:06,https://www.vlr.gg/10769/sampi-tipsport-vs-washed-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
320,10768,18711,Split,,3062,395,1.0,0.0,2.0,11.0,1,13,395,3062,26:21,https://www.vlr.gg/10768/lancaster-bombers-vs-dawn-of-stars-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro
320,10767,18710,Bind,,2734,2648,9.0,4.0,1.0,3.0,13,4,2734,2648,31:45,https://www.vlr.gg/10767/orgless5-vs-false-alarm-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro256
