tournament_id,match_id,team1_name,team2_name,score1,score2,winner_name,loser_name,sub_stage,stage,match_url
2500,508828,Gen.G,Global Esports,2.0,1.0,Gen.G,Global Esports,Week 2,Group Stage,https://www.vlr.gg/508828/gen-g-vs-global-esports-vct-2025-pacific-stage-2-w2
2500,508829,TALON,DetonatioN FocusMe,1.0,2.0,DetonatioN FocusMe,TALON,Week 2,Group Stage,https://www.vlr.gg/508829/talon-vs-detonation-focusme-vct-2025-pacific-stage-2-w2
2500,508830,T1,ZETA DIVISION,2.0,0.0,T1,ZETA DIVISION,Week 2,Group Stage,https://www.vlr.gg/508830/t1-vs-zeta-division-vct-2025-pacific-stage-2-w2
2500,508831,Rex Regum Qeon,Nongshim RedForce,2.0,1.0,Rex Regum Qeon,Nongshim RedForce,Week 2,Group Stage,https://www.vlr.gg/508831/rex-regum-qeon-vs-nongshim-redforce-vct-2025-pacific-stage-2-w2
2500,508832,DRX,Team Secret,2.0,0.0,DRX,Team Secret,Week 2,Group Stage,https://www.vlr.gg/508832/drx-vs-team-secret-vct-2025-pacific-stage-2-w2
2500,508833,BOOM Esports,Paper Rex,0.0,2.0,Paper Rex,BOOM Esports,Week 2,Group Stage,https://www.vlr.gg/508833/boom-esports-vs-paper-rex-vct-2025-pacific-stage-2-w2
2500,508834,Gen.G,Team Secret,2.0,0.0,Gen.G,Team Secret,Week 3,Group Stage,https://www.vlr.gg/508834/gen-g-vs-team-secret-vct-2025-pacific-stage-2-w3
2500,508835,TALON,T1,2.0,0.0,TALON,T1,Week 3,Group Stage,https://www.vlr.gg/508835/talon-vs-t1-vct-2025-pacific-stage-2-w3
2500,508836,BOOM Esports,DetonatioN FocusMe,0.0,2.0,DetonatioN FocusMe,BOOM Esports,Week 3,Group Stage,https://www.vlr.gg/508836/boom-esports-vs-detonation-focusme-vct-2025-pacific-stage-2-w3
2500,508837,Rex Regum Qeon,DRX,0.0,2.0,DRX,Rex Regum Qeon,Week 3,Group Stage,https://www.vlr.gg/508837/rex-regum-qeon-vs-drx-vct-2025-pacific-stage-2-w3
2500,508838,Nongshim RedForce,Global Esports,2.0,0.0,Nongshim RedForce,Global Esports,Week 3,Group Stage,https://www.vlr.gg/508838/nongshim-redforce-vs-global-esports-vct-2025-pacific-stage-2-w3
2500,508839,Paper Rex,ZETA DIVISION,0.0,2.0,ZETA DIVISION,Paper Rex,Week 3,Group Stage,https://www.vlr.gg/508839/paper-rex-vs-zeta-division-vct-2025-pacific-stage-2-w3
2500,508840,Gen.G,Nongshim RedForce,0.0,2.0,Nongshim RedForce,Gen.G,Week 4,Group Stage,https://www.vlr.gg/508840/gen-g-vs-nongshim-redforce-vct-2025-pacific-stage-2-w4
2500,508841,TALON,Paper Rex,0.0,2.0,Paper Rex,TALON,Week 4,Group Stage,https://www.vlr.gg/508841/talon-vs-paper-rex-vct-2025-pacific-stage-2-w4
2500,508842,DRX,Global Esports,2.0,0.0,DRX,Global Esports,Week 4,Group Stage,https://www.vlr.gg/508842/drx-vs-global-esports-vct-2025-pacific-stage-2-w4
2500,508843,BOOM Esports,ZETA DIVISION,1.0,2.0,ZETA DIVISION,BOOM Esports,Week 4,Group Stage,https://www.vlr.gg/508843/boom-esports-vs-zeta-division-vct-2025-pacific-stage-2-w4
2500,508844,Rex Regum Qeon,Team Secret,2.0,1.0,Rex Regum Qeon,Team Secret,Week 4,Group Stage,https://www.vlr.gg/508844/rex-regum-qeon-vs-team-secret-vct-2025-pacific-stage-2-w4
2500,508845,T1,DetonatioN FocusMe,2.0,0.0,T1,DetonatioN FocusMe,Week 4,Group Stage,https://www.vlr.gg/508845/t1-vs-detonation-focusme-vct-2025-pacific-stage-2-w4
2500,530354,TALON,Nongshim RedForce,2.0,0.0,TALON,Nongshim RedForce,Upper Round 1,Playoffs,https://www.vlr.gg/530354/talon-vs-nongshim-redforce-vct-2025-pacific-stage-2-ur1
2500,530355,Rex Regum Qeon,T1,1.0,2.0,T1,Rex Regum Qeon,Upper Round 1,Playoffs,https://www.vlr.gg/530355/rex-regum-qeon-vs-t1-vct-2025-pacific-stage-2-ur1
2500,530356,DRX,TALON,1.0,2.0,TALON,DRX,Upper Semifinals,Playoffs,https://www.vlr.gg/530356/drx-vs-talon-vct-2025-pacific-stage-2-ubsf
2500,530357,Paper Rex,T1,2.0,0.0,Paper Rex,T1,Upper Semifinals,Playoffs,https://www.vlr.gg/530357/paper-rex-vs-t1-vct-2025-pacific-stage-2-ubsf
2500,530358,Nongshim RedForce,DetonatioN FocusMe,2.0,0.0,Nongshim RedForce,DetonatioN FocusMe,Lower Round 1,Playoffs,https://www.vlr.gg/530358/nongshim-redforce-vs-detonation-focusme-vct-2025-pacific-stage-2-lr1
2500,530359,Rex Regum Qeon,Gen.G,2.0,1.0,Rex Regum Qeon,Gen.G,Lower Round 1,Playoffs,https://www.vlr.gg/530359/rex-regum-qeon-vs-gen-g-vct-2025-pacific-stage-2-lr1
2500,530360,T1,Nongshim RedForce,2.0,0.0,T1,Nongshim RedForce,Lower Round 2,Playoffs,https://www.vlr.gg/530360/t1-vs-nongshim-redforce-vct-2025-pacific-stage-2-lr2
2500,530361,DRX,Rex Regum Qeon,0.0,2.0,Rex Regum Qeon,DRX,Lower Round 2,Playoffs,https://www.vlr.gg/530361/drx-vs-rex-regum-qeon-vct-2025-pacific-stage-2-lr2
2500,530362,TALON,Paper Rex,0.0,2.0,Paper Rex,TALON,Upper Final,Playoffs,https://www.vlr.gg/530362/talon-vs-paper-rex-vct-2025-pacific-stage-2-ubf
2500,530363,T1,Rex Regum Qeon,1.0,2.0,Rex Regum Qeon,T1,Lower Round 3,Playoffs,https://www.vlr.gg/530363/t1-vs-rex-regum-qeon-vct-2025-pacific-stage-2-lr3
2500,530364,TALON,Rex Regum Qeon,2.0,3.0,Rex Regum Qeon,TALON,Lower Final,Playoffs,https://www.vlr.gg/530364/talon-vs-rex-regum-qeon-vct-2025-pacific-stage-2-lf
2500,530365,Paper Rex,Rex Regum Qeon,3.0,1.0,Paper Rex,Rex Regum Qeon,Grand Final,Playoffs,https://www.vlr.gg/530365/paper-rex-vs-rex-regum-qeon-vct-2025-pacific-stage-2-gf
2499,506930,EDward Gaming,Titan Esports Club,2.0,0.0,EDward Gaming,Titan Esports Club,Week 1,Group Stage,https://www.vlr.gg/506930/edward-gaming-vs-titan-esports-club-vct-2025-china-stage-2-w1
2499,506931,Bilibili Gaming,TYLOO,2.0,0.0,Bilibili Gaming,TYLOO,Week 1,Group Stage,https://www.vlr.gg/506931/bilibili-gaming-vs-tyloo-vct-2025-china-stage-2-w1
2499,506932,All Gamers,Xi Lai Gaming,1.0,2.0,Xi Lai Gaming,All Gamers,Week 1,Group Stage,https://www.vlr.gg/506932/all-gamers-vs-xi-lai-gaming-vct-2025-china-stage-2-w1
2499,506933,Wolves Esports,FunPlus Phoenix,0.0,2.0,FunPlus Phoenix,Wolves Esports,Week 1,Group Stage,https://www.vlr.gg/506933/wolves-esports-vs-funplus-phoenix-vct-2025-china-stage-2-w1
2499,506934,Dragon Ranger Gaming,Nova Esports,2.0,1.0,Dragon Ranger Gaming,Nova Esports,Week 1,Group Stage,https://www.vlr.gg/506934/dragon-ranger-gaming-vs-nova-esports-vct-2025-china-stage-2-w1
2499,506935,JDG Esports,Trace Esports,1.0,2.0,Trace Esports,JDG Esports,Week 1,Group Stage,https://www.vlr.gg/506935/jdg-esports-vs-trace-esports-vct-2025-china-stage-2-w1
2499,506936,Trace Esports,TYLOO,0.0,2.0,TYLOO,Trace Esports,Week 2,Group Stage,https://www.vlr.gg/506936/trace-esports-vs-tyloo-vct-2025-china-stage-2-w2
2499,506937,FunPlus Phoenix,Nova Esports,2.0,1.0,FunPlus Phoenix,Nova Esports,Week 2,Group Stage,https://www.vlr.gg/506937/funplus-phoenix-vs-nova-esports-vct-2025-china-stage-2-w2
2499,506938,All Gamers,Wolves Esports,2.0,0.0,All Gamers,Wolves Esports,Week 2,Group Stage,https://www.vlr.gg/506938/all-gamers-vs-wolves-esports-vct-2025-china-stage-2-w2
2499,506939,JDG Esports,Bilibili Gaming,1.0,2.0,Bilibili Gaming,JDG Esports,Week 2,Group Stage,https://www.vlr.gg/506939/jdg-esports-vs-bilibili-gaming-vct-2025-china-stage-2-w2
2499,506940,TYLOO,Titan Esports Club,2.0,0.0,TYLOO,Titan Esports Club,Week 2,Group Stage,https://www.vlr.gg/506940/tyloo-vs-titan-esports-club-vct-2025-china-stage-2-w2
2499,506941,Trace Esports,EDward Gaming,2.0,1.0,Trace Esports,EDward Gaming,Week 2,Group Stage,https://www.vlr.gg/506941/trace-esports-vs-edward-gaming-vct-2025-china-stage-2-w2
2499,506942,Dragon Ranger Gaming,All Gamers,2.0,1.0,Dragon Ranger Gaming,All Gamers,Week 2,Group Stage,https://www.vlr.gg/506942/dragon-ranger-gaming-vs-all-gamers-vct-2025-china-stage-2-w2
2499,506943,Xi Lai Gaming,Wolves Esports,2.0,0.0,Xi Lai Gaming,Wolves Esports,Week 2,Group Stage,https://www.vlr.gg/506943/xi-lai-gaming-vs-wolves-esports-vct-2025-china-stage-2-w2
2499,506945,Titan Esports Club,Bilibili Gaming,0.0,2.0,Bilibili Gaming,Titan Esports Club,Week 3,Group Stage,https://www.vlr.gg/506945/titan-esports-club-vs-bilibili-gaming-vct-2025-china-stage-2-w3
2499,506946,FunPlus Phoenix,Dragon Ranger Gaming,2.0,1.0,FunPlus Phoenix,Dragon Ranger Gaming,Week 3,Group Stage,https://www.vlr.gg/506946/funplus-phoenix-vs-dragon-ranger-gaming-vct-2025-china-stage-2-w3
2499,506947,Nova Esports,All Gamers,1.0,2.0,All Gamers,Nova Esports,Week 3,Group Stage,https://www.vlr.gg/506947/nova-esports-vs-all-gamers-vct-2025-china-stage-2-w3
2499,506948,TYLOO,EDward Gaming,0.0,2.0,EDward Gaming,TYLOO,Week 3,Group Stage,https://www.vlr.gg/506948/tyloo-vs-edward-gaming-vct-2025-china-stage-2-w3
2499,506949,Titan Esports Club,JDG Esports,1.0,2.0,JDG Esports,Titan Esports Club,Week 3,Group Stage,https://www.vlr.gg/506949/titan-esports-club-vs-jdg-esports-vct-2025-china-stage-2-w3
2499,506950,Bilibili Gaming,Trace Esports,1.0,2.0,Trace Esports,Bilibili Gaming,Week 3,Group Stage,https://www.vlr.gg/506950/bilibili-gaming-vs-trace-esports-vct-2025-china-stage-2-w3
2499,506951,Wolves Esports,Dragon Ranger Gaming,2.0,1.0,Wolves Esports,Dragon Ranger Gaming,Week 3,Group Stage,https://www.vlr.gg/506951/wolves-esports-vs-dragon-ranger-gaming-vct-2025-china-stage-2-w3
2499,506952,Xi Lai Gaming,FunPlus Phoenix,2.0,0.0,Xi Lai Gaming,FunPlus Phoenix,Week 3,Group Stage,https://www.vlr.gg/506952/xi-lai-gaming-vs-funplus-phoenix-vct-2025-china-stage-2-w3
2499,506953,Nova Esports,Xi Lai Gaming,0.0,2.0,Xi Lai Gaming,Nova Esports,Week 4,Group Stage,https://www.vlr.gg/506953/nova-esports-vs-xi-lai-gaming-vct-2025-china-stage-2-w4
2499,506954,EDward Gaming,JDG Esports,2.0,1.0,EDward Gaming,JDG Esports,Week 4,Group Stage,https://www.vlr.gg/506954/edward-gaming-vs-jdg-esports-vct-2025-china-stage-2-w4
2499,506955,All Gamers,FunPlus Phoenix,2.0,0.0,All Gamers,FunPlus Phoenix,Week 4,Group Stage,https://www.vlr.gg/506955/all-gamers-vs-funplus-phoenix-vct-2025-china-stage-2-w4
2499,506956,Trace Esports,Titan Esports Club,0.0,2.0,Titan Esports Club,Trace Esports,Week 4,Group Stage,https://www.vlr.gg/506956/trace-esports-vs-titan-esports-club-vct-2025-china-stage-2-w4
2499,506957,Nova Esports,Wolves Esports,2.0,1.0,Nova Esports,Wolves Esports,Week 4,Group Stage,https://www.vlr.gg/506957/nova-esports-vs-wolves-esports-vct-2025-china-stage-2-w4
2499,506958,Dragon Ranger Gaming,Xi Lai Gaming,2.0,1.0,Dragon Ranger Gaming,Xi Lai Gaming,Week 4,Group Stage,https://www.vlr.gg/506958/dragon-ranger-gaming-vs-xi-lai-gaming-vct-2025-china-stage-2-w4
2499,506959,TYLOO,JDG Esports,2.0,1.0,TYLOO,JDG Esports,Week 4,Group Stage,https://www.vlr.gg/506959/tyloo-vs-jdg-esports-vct-2025-china-stage-2-w4
2499,506960,Bilibili Gaming,EDward Gaming,2.0,0.0,Bilibili Gaming,EDward Gaming,Week 4,Group Stage,https://www.vlr.gg/506960/bilibili-gaming-vs-edward-gaming-vct-2025-china-stage-2-w4
2499,527577,All Gamers,TYLOO,0.0,2.0,TYLOO,All Gamers,Upper Quarterfinals,Playoffs,https://www.vlr.gg/527577/all-gamers-vs-tyloo-vct-2025-china-stage-2-ubqf
2499,527576,EDward Gaming,Dragon Ranger Gaming,0.0,2.0,Dragon Ranger Gaming,EDward Gaming,Upper Quarterfinals,Playoffs,https://www.vlr.gg/527576/edward-gaming-vs-dragon-ranger-gaming-vct-2025-china-stage-2-ubqf
2499,527584,All Gamers,FunPlus Phoenix,2.0,1.0,All Gamers,FunPlus Phoenix,Lower Round 1,Playoffs,https://www.vlr.gg/527584/all-gamers-vs-funplus-phoenix-vct-2025-china-stage-2-lr1
2499,527583,EDward Gaming,Trace Esports,2.0,1.0,EDward Gaming,Trace Esports,Lower Round 1,Playoffs,https://www.vlr.gg/527583/edward-gaming-vs-trace-esports-vct-2025-china-stage-2-lr1
2499,527580,Bilibili Gaming,TYLOO,2.0,1.0,Bilibili Gaming,TYLOO,Upper Semifinals,Playoffs,https://www.vlr.gg/527580/bilibili-gaming-vs-tyloo-vct-2025-china-stage-2-ubsf
2499,527579,Xi Lai Gaming,Dragon Ranger Gaming,1.0,2.0,Dragon Ranger Gaming,Xi Lai Gaming,Upper Semifinals,Playoffs,https://www.vlr.gg/527579/xi-lai-gaming-vs-dragon-ranger-gaming-vct-2025-china-stage-2-ubsf
2499,527585,TYLOO,EDward Gaming,0.0,2.0,EDward Gaming,TYLOO,Lower Round 2,Playoffs,https://www.vlr.gg/527585/tyloo-vs-edward-gaming-vct-2025-china-stage-2-lr2
2499,527586,Xi Lai Gaming,All Gamers,2.0,1.0,Xi Lai Gaming,All Gamers,Lower Round 2,Playoffs,https://www.vlr.gg/527586/xi-lai-gaming-vs-all-gamers-vct-2025-china-stage-2-lr2
2499,527581,Dragon Ranger Gaming,Bilibili Gaming,2.0,1.0,Dragon Ranger Gaming,Bilibili Gaming,Upper Final,Playoffs,https://www.vlr.gg/527581/dragon-ranger-gaming-vs-bilibili-gaming-vct-2025-china-stage-2-ubf
2499,527587,EDward Gaming,Xi Lai Gaming,2.0,0.0,EDward Gaming,Xi Lai Gaming,Lower Round 3,Playoffs,https://www.vlr.gg/527587/edward-gaming-vs-xi-lai-gaming-vct-2025-china-stage-2-lr3
2499,527588,Bilibili Gaming,EDward Gaming,3.0,1.0,Bilibili Gaming,EDward Gaming,Lower Final,Playoffs,https://www.vlr.gg/527588/bilibili-gaming-vs-edward-gaming-vct-2025-china-stage-2-lbf
2499,527582,Dragon Ranger Gaming,Bilibili Gaming,1.0,3.0,Bilibili Gaming,Dragon Ranger Gaming,Grand Final,Playoffs,https://www.vlr.gg/527582/dragon-ranger-gaming-vs-bilibili-gaming-vct-2025-china-stage-2-gf
2282,490309,Team Heretics,Paper Rex,0.0,2.0,Paper Rex,Team Heretics,Round 1,Swiss Stage,https://www.vlr.gg/490309/team-heretics-vs-paper-rex-champions-tour-2025-masters-toronto-r1
2282,490307,Bilibili Gaming,Team Liquid,2.0,1.0,Bilibili Gaming,Team Liquid,Round 1,Swiss Stage,https://www.vlr.gg/490307/bilibili-gaming-vs-team-liquid-champions-tour-2025-masters-toronto-r1
2282,490308,Sentinels,Wolves Esports,2.0,0.0,Sentinels,Wolves Esports,Round 1,Swiss Stage,https://www.vlr.gg/490308/sentinels-vs-wolves-esports-champions-tour-2025-masters-toronto-r1
2282,490306,Gen.G,MIBR,2.0,0.0,Gen.G,MIBR,Round 1,Swiss Stage,https://www.vlr.gg/490306/gen-g-vs-mibr-champions-tour-2025-masters-toronto-r1
2282,490311,Bilibili Gaming,Sentinels,1.0,2.0,Sentinels,Bilibili Gaming,Round 2 (1-0),Swiss Stage,https://www.vlr.gg/490311/bilibili-gaming-vs-sentinels-champions-tour-2025-masters-toronto-r2-1-0
2282,490310,Paper Rex,Gen.G,0.0,2.0,Gen.G,Paper Rex,Round 2 (1-0),Swiss Stage,https://www.vlr.gg/490310/paper-rex-vs-gen-g-champions-tour-2025-masters-toronto-r2-1-0
2282,490312,Team Heretics,Wolves Esports,0.0,2.0,Wolves Esports,Team Heretics,Round 2 (0-1),Swiss Stage,https://www.vlr.gg/490312/team-heretics-vs-wolves-esports-valorant-masters-2025-toronto-r2-0-1
2282,490313,Team Liquid,MIBR,2.0,0.0,Team Liquid,MIBR,Round 2 (0-1),Swiss Stage,https://www.vlr.gg/490313/team-liquid-vs-mibr-valorant-masters-2025-toronto-r2-0-1
2282,490315,Bilibili Gaming,Wolves Esports,0.0,2.0,Wolves Esports,Bilibili Gaming,Round 3 (1-1),Swiss Stage,https://www.vlr.gg/490315/bilibili-gaming-vs-wolves-esports-valorant-masters-2025-toronto-r3-1-1
2282,490314,Paper Rex,Team Liquid,2.0,1.0,Paper Rex,Team Liquid,Round 3 (1-1),Swiss Stage,https://www.vlr.gg/490314/paper-rex-vs-team-liquid-valorant-masters-toronto-2025-r3-1-1
2282,498622,G2 Esports,Paper Rex,0.0,2.0,Paper Rex,G2 Esports,Upper Quarterfinals,Playoffs,https://www.vlr.gg/498622/g2-esports-vs-paper-rex-valorant-masters-toronto-2025-ubqf
2282,498621,Xi Lai Gaming,Sentinels,0.0,2.0,Sentinels,Xi Lai Gaming,Upper Quarterfinals,Playoffs,https://www.vlr.gg/498621/xi-lai-gaming-vs-sentinels-valorant-masters-toronto-2025-ubqf
2282,498623,Rex Regum Qeon,Wolves Esports,0.0,2.0,Wolves Esports,Rex Regum Qeon,Upper Quarterfinals,Playoffs,https://www.vlr.gg/498623/rex-regum-qeon-vs-wolves-esports-valorant-masters-toronto-2025-ubqf
2282,498624,FNATIC,Gen.G,1.0,2.0,Gen.G,FNATIC,Upper Quarterfinals,Playoffs,https://www.vlr.gg/498624/fnatic-vs-gen-g-valorant-masters-toronto-2025-ubqf
2282,498629,Xi Lai Gaming,G2 Esports,0.0,2.0,G2 Esports,Xi Lai Gaming,Lower Round 1,Playoffs,https://www.vlr.gg/498629/xi-lai-gaming-vs-g2-esports-valorant-masters-toronto-2025-lr1
2282,498630,Rex Regum Qeon,FNATIC,1.0,2.0,FNATIC,Rex Regum Qeon,Lower Round 1,Playoffs,https://www.vlr.gg/498630/rex-regum-qeon-vs-fnatic-valorant-masters-toronto-2025-lr1
2282,498626,Wolves Esports,Gen.G,2.0,0.0,Wolves Esports,Gen.G,Upper Semifinals,Playoffs,https://www.vlr.gg/498626/wolves-esports-vs-gen-g-valorant-masters-toronto-2025-ubsf
2282,498625,Sentinels,Paper Rex,0.0,2.0,Paper Rex,Sentinels,Upper Semifinals,Playoffs,https://www.vlr.gg/498625/sentinels-vs-paper-rex-valorant-masters-toronto-2025-ubsf
2282,498631,Gen.G,G2 Esports,1.0,2.0,G2 Esports,Gen.G,Lower Round 2,Playoffs,https://www.vlr.gg/498631/gen-g-vs-g2-esports-valorant-masters-toronto-2025-lr2
2282,498632,Sentinels,FNATIC,1.0,2.0,FNATIC,Sentinels,Lower Round 2,Playoffs,https://www.vlr.gg/498632/sentinels-vs-fnatic-valorant-masters-toronto-2025-lr2
2282,498627,Paper Rex,Wolves Esports,2.0,0.0,Paper Rex,Wolves Esports,Upper Final,Playoffs,https://www.vlr.gg/498627/paper-rex-vs-wolves-esports-valorant-masters-toronto-2025-ubf
2282,498633,G2 Esports,FNATIC,0.0,2.0,FNATIC,G2 Esports,Lower Round 3,Playoffs,https://www.vlr.gg/498633/g2-esports-vs-fnatic-valorant-masters-toronto-2025-lr3
2282,498634,Wolves Esports,FNATIC,1.0,3.0,FNATIC,Wolves Esports,Lower Final,Playoffs,https://www.vlr.gg/498634/wolves-esports-vs-fnatic-valorant-masters-toronto-2025-lbf
2282,498628,Paper Rex,FNATIC,3.0,1.0,Paper Rex,FNATIC,Grand Final,Playoffs,https://www.vlr.gg/498628/paper-rex-vs-fnatic-valorant-masters-toronto-2025-gf
2380,459826,Team Vitality,GIANTX,2.0,0.0,Team Vitality,GIANTX,Week 1,Group Stage,https://www.vlr.gg/459826/team-vitality-vs-giantx-champions-tour-2025-emea-stage-1-w1
2380,459827,BBL Esports,Karmine Corp,2.0,1.0,BBL Esports,Karmine Corp,Week 1,Group Stage,https://www.vlr.gg/459827/bbl-esports-vs-karmine-corp-champions-tour-2025-emea-stage-1-w1
2380,459828,Team Heretics,Apeks,2.0,1.0,Team Heretics,Apeks,Week 1,Group Stage,https://www.vlr.gg/459828/team-heretics-vs-apeks-champions-tour-2025-emea-stage-1-w1
2380,459829,FUT Esports,KOI,2.0,0.0,FUT Esports,KOI,Week 1,Group Stage,https://www.vlr.gg/459829/fut-esports-vs-koi-champions-tour-2025-emea-stage-1-w1
2380,459830,FNATIC,Natus Vincere,2.0,0.0,FNATIC,Natus Vincere,Week 1,Group Stage,https://www.vlr.gg/459830/fnatic-vs-natus-vincere-champions-tour-2025-emea-stage-1-w1
2380,459831,Team Liquid,Gentle Mates,1.0,2.0,Gentle Mates,Team Liquid,Week 1,Group Stage,https://www.vlr.gg/459831/team-liquid-vs-gentle-mates-champions-tour-2025-emea-stage-1-w1
2380,459832,Team Liquid,BBL Esports,2.0,1.0,Team Liquid,BBL Esports,Week 2,Group Stage,https://www.vlr.gg/459832/team-liquid-vs-bbl-esports-champions-tour-2025-emea-stage-1-w2
2380,459833,Apeks,Natus Vincere,1.0,2.0,Natus Vincere,Apeks,Week 2,Group Stage,https://www.vlr.gg/459833/apeks-vs-natus-vincere-champions-tour-2025-emea-stage-1-w2
2380,459834,FUT Esports,Gentle Mates,2.0,1.0,FUT Esports,Gentle Mates,Week 2,Group Stage,https://www.vlr.gg/459834/fut-esports-vs-gentle-mates-champions-tour-2025-emea-stage-1-w2
2380,459835,Team Heretics,GIANTX,2.0,1.0,Team Heretics,GIANTX,Week 2,Group Stage,https://www.vlr.gg/459835/team-heretics-vs-giantx-champions-tour-2025-emea-stage-1-w2
2380,459836,Team Vitality,FNATIC,1.0,2.0,FNATIC,Team Vitality,Week 2,Group Stage,https://www.vlr.gg/459836/team-vitality-vs-fnatic-champions-tour-2025-emea-stage-1-w2
2380,459837,KOI,Karmine Corp,0.0,2.0,Karmine Corp,KOI,Week 2,Group Stage,https://www.vlr.gg/459837/koi-vs-karmine-corp-champions-tour-2025-emea-stage-1-w2
2380,459839,KOI,BBL Esports,0.0,2.0,BBL Esports,KOI,Week 3,Group Stage,https://www.vlr.gg/459839/koi-vs-bbl-esports-champions-tour-2025-emea-stage-1-w3
2380,459840,Natus Vincere,GIANTX,2.0,1.0,Natus Vincere,GIANTX,Week 3,Group Stage,https://www.vlr.gg/459840/natus-vincere-vs-giantx-champions-tour-2025-emea-stage-1-w3
2380,459841,Team Liquid,FUT Esports,2.0,0.0,Team Liquid,FUT Esports,Week 3,Group Stage,https://www.vlr.gg/459841/team-liquid-vs-fut-esports-champions-tour-2025-emea-stage-1-w3
2380,459842,Team Vitality,Team Heretics,0.0,2.0,Team Heretics,Team Vitality,Week 3,Group Stage,https://www.vlr.gg/459842/team-vitality-vs-team-heretics-champions-tour-2025-emea-stage-1-w3
2380,459843,Apeks,FNATIC,0.0,2.0,FNATIC,Apeks,Week 3,Group Stage,https://www.vlr.gg/459843/apeks-vs-fnatic-champions-tour-2025-emea-stage-1-w3
2380,459844,Karmine Corp,Gentle Mates,2.0,0.0,Karmine Corp,Gentle Mates,Week 3,Group Stage,https://www.vlr.gg/459844/karmine-corp-vs-gentle-mates-champions-tour-2025-emea-stage-1-w3
2380,459845,Team Vitality,Apeks,2.0,0.0,Team Vitality,Apeks,Week 4,Group Stage,https://www.vlr.gg/459845/team-vitality-vs-apeks-champions-tour-2025-emea-stage-1-w4
2380,459846,Team Liquid,KOI,2.0,0.0,Team Liquid,KOI,Week 4,Group Stage,https://www.vlr.gg/459846/team-liquid-vs-koi-champions-tour-2025-emea-stage-1-w4
2380,459847,Gentle Mates,BBL Esports,0.0,2.0,BBL Esports,Gentle Mates,Week 4,Group Stage,https://www.vlr.gg/459847/gentle-mates-vs-bbl-esports-champions-tour-2025-emea-stage-1-w4
2380,459848,GIANTX,FNATIC,1.0,2.0,FNATIC,GIANTX,Week 4,Group Stage,https://www.vlr.gg/459848/giantx-vs-fnatic-champions-tour-2025-emea-stage-1-w4
2380,459849,Karmine Corp,FUT Esports,1.0,2.0,FUT Esports,Karmine Corp,Week 4,Group Stage,https://www.vlr.gg/459849/karmine-corp-vs-fut-esports-champions-tour-2025-emea-stage-1-w4
2380,459850,Natus Vincere,Team Heretics,0.0,2.0,Team Heretics,Natus Vincere,Week 4,Group Stage,https://www.vlr.gg/459850/natus-vincere-vs-team-heretics-champions-tour-2025-emea-stage-1-w4
2380,459852,BBL Esports,FUT Esports,2.0,0.0,BBL Esports,FUT Esports,Week 5,Group Stage,https://www.vlr.gg/459852/bbl-esports-vs-fut-esports-champions-tour-2025-emea-stage-1-w5
2380,459853,GIANTX,Apeks,2.0,0.0,GIANTX,Apeks,Week 5,Group Stage,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5
2380,459854,Gentle Mates,KOI,1.0,2.0,KOI,Gentle Mates,Week 5,Group Stage,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5
2380,459855,Team Vitality,Natus Vincere,0.0,2.0,Natus Vincere,Team Vitality,Week 5,Group Stage,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5
2380,459856,Team Liquid,Karmine Corp,2.0,1.0,Team Liquid,Karmine Corp,Week 5,Group Stage,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5
2380,459857,FNATIC,Team Heretics,0.0,2.0,Team Heretics,FNATIC,Week 5,Group Stage,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5
2380,482503,BBL Esports,Natus Vincere,2.0,0.0,BBL Esports,Natus Vincere,Upper Round 1,Playoffs,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1
2380,482504,FNATIC,FUT Esports,2.0,0.0,FNATIC,FUT Esports,Upper Round 1,Playoffs,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1
2380,482505,Natus Vincere,Karmine Corp,2.0,1.0,Natus Vincere,Karmine Corp,Lower Round 1,Playoffs,https://www.vlr.gg/482505/natus-vincere-vs-karmine-corp-champions-tour-2025-emea-stage-1-playoffs-lr1
